peptide_id	GO_id	GO_Def	Evalues
Eucgr.E00824.1.p	GO:0055085,GO:0005524,GO:0003924,GO:0042626,GO:0005525,GO:0016021,GO:0006810,GO:0016887	GO:0055085[transmembrane transport]; GO:0005524[ATP binding]; GO:0003924[GTPase activity]; GO:0042626[ATPase activity, coupled to transmembrane movement of substances]; GO:0005525[GTP binding]; GO:0016021[integral component of membrane]; GO:0006810[transport]; GO:0016887[ATPase activity]	GO:0055085[5.1e-50]; GO:0005524[8.7e-56]; GO:0003924[4.5e-05]; GO:0042626[5.1e-50]; GO:0005525[5.8e-07]; GO:0016021[5.1e-50]; GO:0006810[8.7e-56]; GO:0016887[8.7e-56]
Eucgr.E00827.1.p	GO:0055085,GO:0005524,GO:0042626,GO:0005525,GO:0016021,GO:0006810,GO:0016887	GO:0055085[transmembrane transport]; GO:0005524[ATP binding]; GO:0042626[ATPase activity, coupled to transmembrane movement of substances]; GO:0005525[GTP binding]; GO:0016021[integral component of membrane]; GO:0006810[transport]; GO:0016887[ATPase activity]	GO:0055085[1.5e-32]; GO:0005524[4.9e-55]; GO:0042626[1.5e-32]; GO:0005525[5e-07]; GO:0016021[1.5e-32]; GO:0006810[4.9e-55]; GO:0016887[4.9e-55]
Eucgr.E00827.2.p	GO:0055085,GO:0005524,GO:0042626,GO:0005525,GO:0016021,GO:0006810,GO:0016887	GO:0055085[transmembrane transport]; GO:0005524[ATP binding]; GO:0042626[ATPase activity, coupled to transmembrane movement of substances]; GO:0005525[GTP binding]; GO:0016021[integral component of membrane]; GO:0006810[transport]; GO:0016887[ATPase activity]	GO:0055085[9.9e-33]; GO:0005524[3.1e-43]; GO:0042626[9.9e-33]; GO:0005525[4.3e-07]; GO:0016021[9.9e-33]; GO:0006810[3.1e-43]; GO:0016887[3.1e-43]
Eucgr.E00828.1.p	GO:0015991,GO:0033178,GO:0046961	GO:0015991[ATP hydrolysis coupled proton transport]; GO:0033178[proton-transporting two-sector ATPase complex, catalytic domain]; GO:0046961[proton-transporting ATPase activity, rotational mechanism]	GO:0015991[2.3e-71]; GO:0033178[2.3e-71]; GO:0046961[2.3e-71]
Eucgr.E00832.1.p	GO:0006468,GO:0005515,GO:0004672,GO:0005524	GO:0006468[protein phosphorylation]; GO:0005515[protein binding]; GO:0004672[protein kinase activity]; GO:0005524[ATP binding]	GO:0006468[4.2e-33]; GO:0005515[1.2e-15]; GO:0004672[4.2e-33]; GO:0005524[4.2e-33]
Eucgr.E00832.2.p	GO:0006468,GO:0005515,GO:0004672,GO:0005524	GO:0006468[protein phosphorylation]; GO:0005515[protein binding]; GO:0004672[protein kinase activity]; GO:0005524[ATP binding]	GO:0006468[4.2e-33]; GO:0005515[1.2e-15]; GO:0004672[4.2e-33]; GO:0005524[4.2e-33]
Eucgr.E00832.3.p	GO:0006468,GO:0005515,GO:0004672,GO:0005524	GO:0006468[protein phosphorylation]; GO:0005515[protein binding]; GO:0004672[protein kinase activity]; GO:0005524[ATP binding]	GO:0006468[4.2e-33]; GO:0005515[1.2e-15]; GO:0004672[4.2e-33]; GO:0005524[4.2e-33]
Eucgr.E00834.1.p	GO:0006355,GO:0003700	GO:0006355[regulation of transcription, DNA-templated]; GO:0003700[transcription factor activity, sequence-specific DNA binding]	GO:0006355[2.4e-14]; GO:0003700[2.4e-14]
Eucgr.E00839.1.p	GO:0005351,GO:0055085,GO:0008643,GO:0016020,GO:0016021,GO:0000139	GO:0005351[sugar:proton symporter activity]; GO:0055085[transmembrane transport]; GO:0008643[carbohydrate transport]; GO:0016020[membrane]; GO:0016021[integral component of membrane]; GO:0000139[Golgi membrane]	GO:0005351[2.3e-58]; GO:0055085[6.5e-07]; GO:0008643[2.3e-58]; GO:0016020[3.5e-11]; GO:0016021[2.3e-58]; GO:0000139[2.3e-58]
Eucgr.E00845.1.p	-	-	-
Eucgr.E00849.1.p	-	-	-
Eucgr.E00850.1.p	GO:0043565,GO:0006355,GO:0003700	GO:0043565[sequence-specific DNA binding]; GO:0006355[regulation of transcription, DNA-templated]; GO:0003700[transcription factor activity, sequence-specific DNA binding]	GO:0043565[8.6e-27]; GO:0006355[8.6e-27]; GO:0003700[8.6e-27]
Eucgr.E00850.2.p	GO:0043565,GO:0006355,GO:0003700	GO:0043565[sequence-specific DNA binding]; GO:0006355[regulation of transcription, DNA-templated]; GO:0003700[transcription factor activity, sequence-specific DNA binding]	GO:0043565[5.5e-27]; GO:0006355[5.5e-27]; GO:0003700[5.5e-27]
Eucgr.E00853.1.p	GO:0004650,GO:0005975	GO:0004650[polygalacturonase activity]; GO:0005975[carbohydrate metabolic process]	GO:0004650[7.4e-41]; GO:0005975[7.4e-41]
Eucgr.E00854.1.p	GO:0006269,GO:0003896	GO:0006269[DNA replication, synthesis of RNA primer]; GO:0003896[DNA primase activity]	GO:0006269[1.1e-62]; GO:0003896[1.1e-62]
Eucgr.E00854.2.p	GO:0006269,GO:0003896	GO:0006269[DNA replication, synthesis of RNA primer]; GO:0003896[DNA primase activity]	GO:0006269[8.6e-63]; GO:0003896[8.6e-63]
Eucgr.E00858.1.p	GO:0004553,GO:0005975,GO:0030246	GO:0004553[hydrolase activity, hydrolyzing O-glycosyl compounds]; GO:0005975[carbohydrate metabolic process]; GO:0030246[carbohydrate binding]	GO:0004553[6.7e-146]; GO:0005975[6.7e-146]; GO:0030246[9.7e-27]
Eucgr.E00858.2.p	GO:0004553,GO:0005975	GO:0004553[hydrolase activity, hydrolyzing O-glycosyl compounds]; GO:0005975[carbohydrate metabolic process]	GO:0004553[4.2e-146]; GO:0005975[4.2e-146]
Eucgr.E00859.1.p	GO:0005515	GO:0005515[protein binding]	GO:0005515[4.8e-16]
Eucgr.E00861.1.p	GO:0030247,GO:0005515,GO:0008270,GO:0046872	GO:0030247[polysaccharide binding]; GO:0005515[protein binding]; GO:0008270[zinc ion binding]; GO:0046872[metal ion binding]	GO:0030247[7.2e-07]; GO:0005515[2.2e-13]; GO:0008270[2.2e-13]; GO:0046872[3.5e-08]
Eucgr.E00862.1.p	GO:0030247	GO:0030247[polysaccharide binding]	GO:0030247[1.9e-07]
Eucgr.E00864.1.p	GO:0005515,GO:0008270,GO:0046872	GO:0005515[protein binding]; GO:0008270[zinc ion binding]; GO:0046872[metal ion binding]	GO:0005515[6.8e-11]; GO:0008270[6.8e-11]; GO:0046872[3.1e-05]
Eucgr.E00865.1.p	GO:0030247,GO:0005515,GO:0008270,GO:0046872	GO:0030247[polysaccharide binding]; GO:0005515[protein binding]; GO:0008270[zinc ion binding]; GO:0046872[metal ion binding]	GO:0030247[1.1e-06]; GO:0005515[9.2e-13]; GO:0008270[9.2e-13]; GO:0046872[1.2e-07]
Eucgr.E00868.1.p	GO:0008270,GO:0046872,GO:0005680,GO:0005515,GO:0030247,GO:0004842	GO:0008270[zinc ion binding]; GO:0046872[metal ion binding]; GO:0005680[anaphase-promoting complex]; GO:0005515[protein binding]; GO:0030247[polysaccharide binding]; GO:0004842[ubiquitin-protein transferase activity]	GO:0008270[1.9e-13]; GO:0046872[6.4e-07]; GO:0005680[1.7e-05]; GO:0005515[1.9e-13]; GO:0030247[1e-09]; GO:0004842[1.7e-05]
Eucgr.E00870.2.p	-	-	-
Eucgr.E00870.3.p	-	-	-
Eucgr.E00871.1.p	GO:0004550,GO:0006165,GO:0006241,GO:0006183,GO:0006228	GO:0004550[nucleoside diphosphate kinase activity]; GO:0006165[nucleoside diphosphate phosphorylation]; GO:0006241[CTP biosynthetic process]; GO:0006183[GTP biosynthetic process]; GO:0006228[UTP biosynthetic process]	GO:0004550[7.2e-53]; GO:0006165[7.2e-53]; GO:0006241[7.2e-53]; GO:0006183[7.2e-53]; GO:0006228[7.2e-53]
Eucgr.E00871.2.p	GO:0004550,GO:0006165,GO:0006241,GO:0006183,GO:0006228	GO:0004550[nucleoside diphosphate kinase activity]; GO:0006165[nucleoside diphosphate phosphorylation]; GO:0006241[CTP biosynthetic process]; GO:0006183[GTP biosynthetic process]; GO:0006228[UTP biosynthetic process]	GO:0004550[6.6e-53]; GO:0006165[6.6e-53]; GO:0006241[6.6e-53]; GO:0006183[6.6e-53]; GO:0006228[6.6e-53]
Eucgr.E00871.3.p	GO:0004550,GO:0006165,GO:0006241,GO:0006183,GO:0006228	GO:0004550[nucleoside diphosphate kinase activity]; GO:0006165[nucleoside diphosphate phosphorylation]; GO:0006241[CTP biosynthetic process]; GO:0006183[GTP biosynthetic process]; GO:0006228[UTP biosynthetic process]	GO:0004550[4.5e-53]; GO:0006165[4.5e-53]; GO:0006241[4.5e-53]; GO:0006183[4.5e-53]; GO:0006228[4.5e-53]
Eucgr.E00873.1.p	GO:0003924,GO:0005525	GO:0003924[GTPase activity]; GO:0005525[GTP binding]	GO:0003924[1.8e-22]; GO:0005525[1.5e-68]
Eucgr.E00873.2.p	GO:0003924,GO:0005525	GO:0003924[GTPase activity]; GO:0005525[GTP binding]	GO:0003924[2.8e-11]; GO:0005525[1.4e-68]
Eucgr.E00874.1.p	GO:0006629	GO:0006629[lipid metabolic process]	GO:0006629[1.4e-07]
Eucgr.E00874.2.p	GO:0006629	GO:0006629[lipid metabolic process]	GO:0006629[1.4e-07]
Eucgr.E00876.1.p	GO:0006629	GO:0006629[lipid metabolic process]	GO:0006629[1.1e-07]
Eucgr.E00880.1.p	-	-	-
Eucgr.E00881.1.p	-	-	-
Eucgr.E00882.1.p	-	-	-
Eucgr.E00885.1.p	-	-	-
Eucgr.E00886.1.p	-	-	-
Eucgr.E00888.1.p	GO:0003677,GO:0009725,GO:0005634,GO:0006355	GO:0003677[DNA binding]; GO:0009725[response to hormone]; GO:0005634[nucleus]; GO:0006355[regulation of transcription, DNA-templated]	GO:0003677[3.2e-33]; GO:0009725[3.2e-33]; GO:0005634[3.2e-33]; GO:0006355[3.2e-33]
Eucgr.E00888.2.p	GO:0003677,GO:0009725,GO:0005634,GO:0006355	GO:0003677[DNA binding]; GO:0009725[response to hormone]; GO:0005634[nucleus]; GO:0006355[regulation of transcription, DNA-templated]	GO:0003677[3.2e-33]; GO:0009725[3.2e-33]; GO:0005634[3.2e-33]; GO:0006355[3.2e-33]
Eucgr.E00889.1.p	-	-	-
Eucgr.E00891.1.p	GO:0043531	GO:0043531[ADP binding]	GO:0043531[9e-70]
Eucgr.E00894.1.p	-	-	-
Eucgr.E00895.1.p	-	-	-
Eucgr.E00899.1.p	GO:0043531	GO:0043531[ADP binding]	GO:0043531[4.5e-69]
Eucgr.E00903.1.p	GO:0043531	GO:0043531[ADP binding]	GO:0043531[4e-73]
Eucgr.E00912.1.p	-	-	-
Eucgr.E00913.1.p	GO:0043531	GO:0043531[ADP binding]	GO:0043531[1.5e-72]
Eucgr.E00917.1.p	GO:0043531	GO:0043531[ADP binding]	GO:0043531[8.7e-47]
Eucgr.E00918.1.p	GO:0005515,GO:0043531	GO:0005515[protein binding]; GO:0043531[ADP binding]	GO:0005515[1.9e-05]; GO:0043531[2.7e-20]
Eucgr.E00923.1.p	GO:0008270	GO:0008270[zinc ion binding]	GO:0008270[1.2e-24]
Eucgr.E00926.1.p	-	-	-
Eucgr.E00928.1.p	GO:0043531	GO:0043531[ADP binding]	GO:0043531[9.6e-55]
Eucgr.E00932.1.p	GO:0003712,GO:0006355	GO:0003712[transcription cofactor activity]; GO:0006355[regulation of transcription, DNA-templated]	GO:0003712[9.4e-13]; GO:0006355[9.4e-13]
Eucgr.E00932.2.p	GO:0003712,GO:0006355	GO:0003712[transcription cofactor activity]; GO:0006355[regulation of transcription, DNA-templated]	GO:0003712[9.3e-13]; GO:0006355[9.3e-13]
Eucgr.E01013.1.p	-	-	-
Eucgr.E01016.1.p	GO:0043531	GO:0043531[ADP binding]	GO:0043531[1.1e-19]
Eucgr.E01022.1.p	GO:0005515	GO:0005515[protein binding]	GO:0005515[1.4e-18]
Eucgr.E01024.1.p	GO:0000902	GO:0000902[cell morphogenesis]	GO:0000902[6.1e-17]
Eucgr.E01025.1.p	GO:0006807,GO:0016810	GO:0006807[nitrogen compound metabolic process]; GO:0016810[hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds]	GO:0006807[1.1e-27]; GO:0016810[1.1e-27]
Eucgr.E01027.1.p	GO:0005991,GO:0004555	GO:0005991[trehalose metabolic process]; GO:0004555[alpha,alpha-trehalase activity]	GO:0005991[4.8e-173]; GO:0004555[4.8e-173]
Eucgr.E01027.2.p	GO:0005991,GO:0004555	GO:0005991[trehalose metabolic process]; GO:0004555[alpha,alpha-trehalase activity]	GO:0005991[3.6e-164]; GO:0004555[3.6e-164]
Eucgr.E01028.1.p	-	-	-
Eucgr.E01031.1.p	-	-	-
Eucgr.E01032.1.p	GO:0016021,GO:0005789	GO:0016021[integral component of membrane]; GO:0005789[endoplasmic reticulum membrane]	GO:0016021[5.5e-52]; GO:0005789[5.5e-52]
Eucgr.E01033.1.p	-	-	-
Eucgr.E01037.1.p	-	-	-
Eucgr.E01038.1.p	-	-	-
Eucgr.E01042.1.p	GO:0046983	GO:0046983[protein dimerization activity]	GO:0046983[1.6e-12]
Eucgr.E01044.1.p	GO:0003735,GO:0006412,GO:0005840,GO:0005622	GO:0003735[structural constituent of ribosome]; GO:0006412[translation]; GO:0005840[ribosome]; GO:0005622[intracellular]	GO:0003735[9.7e-14]; GO:0006412[9.7e-14]; GO:0005840[9.7e-14]; GO:0005622[9.7e-14]
Eucgr.E01046.1.p	GO:0046983	GO:0046983[protein dimerization activity]	GO:0046983[4.1e-09]
Eucgr.E01047.1.p	GO:0046983	GO:0046983[protein dimerization activity]	GO:0046983[1.4e-11]
Eucgr.E01051.1.p	GO:0016021	GO:0016021[integral component of membrane]	GO:0016021[2.2e-49]
Eucgr.E01053.1.p	GO:0003677,GO:0006355	GO:0003677[DNA binding]; GO:0006355[regulation of transcription, DNA-templated]	GO:0003677[4.8e-27]; GO:0006355[4.8e-27]
Eucgr.E01054.1.p	-	-	-
Eucgr.E01063.1.p	GO:0055114	GO:0055114[oxidation-reduction process]	GO:0055114[2.6e-27]
Eucgr.E01064.1.p	GO:0055114	GO:0055114[oxidation-reduction process]	GO:0055114[8.5e-27]
Eucgr.E01067.1.p	GO:0004553,GO:0005975	GO:0004553[hydrolase activity, hydrolyzing O-glycosyl compounds]; GO:0005975[carbohydrate metabolic process]	GO:0004553[1.2e-87]; GO:0005975[1.2e-87]
Eucgr.E01067.2.p	GO:0004553,GO:0005975	GO:0004553[hydrolase activity, hydrolyzing O-glycosyl compounds]; GO:0005975[carbohydrate metabolic process]	GO:0004553[1.2e-87]; GO:0005975[1.2e-87]
Eucgr.E01067.3.p	GO:0004553,GO:0005975	GO:0004553[hydrolase activity, hydrolyzing O-glycosyl compounds]; GO:0005975[carbohydrate metabolic process]	GO:0004553[1.2e-87]; GO:0005975[1.2e-87]
Eucgr.E01067.4.p	GO:0004553,GO:0005975	GO:0004553[hydrolase activity, hydrolyzing O-glycosyl compounds]; GO:0005975[carbohydrate metabolic process]	GO:0004553[1.1e-87]; GO:0005975[1.1e-87]
Eucgr.E01068.1.p	-	-	-
Eucgr.E01068.2.p	-	-	-
Eucgr.E01068.3.p	-	-	-
Eucgr.E01068.4.p	-	-	-
Eucgr.E01069.1.p	GO:0030976,GO:0016624,GO:0003824,GO:0008152	GO:0030976[thiamine pyrophosphate binding]; GO:0016624[oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor]; GO:0003824[catalytic activity]; GO:0008152[metabolic process]	GO:0030976[1.3e-07]; GO:0016624[5.6e-83]; GO:0003824[1.3e-07]; GO:0008152[5.6e-83]
Eucgr.E01069.2.p	GO:0030976,GO:0016624,GO:0003824,GO:0008152	GO:0030976[thiamine pyrophosphate binding]; GO:0016624[oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor]; GO:0003824[catalytic activity]; GO:0008152[metabolic process]	GO:0030976[1.3e-07]; GO:0016624[5.6e-83]; GO:0003824[1.3e-07]; GO:0008152[5.6e-83]
Eucgr.E01073.1.p	GO:0006508,GO:0005515,GO:0004252	GO:0006508[proteolysis]; GO:0005515[protein binding]; GO:0004252[serine-type endopeptidase activity]	GO:0006508[9.5e-47]; GO:0005515[5e-36]; GO:0004252[9.5e-47]
Eucgr.E01074.1.p	GO:0006508,GO:0004252	GO:0006508[proteolysis]; GO:0004252[serine-type endopeptidase activity]	GO:0006508[2.2e-47]; GO:0004252[2.2e-47]
Eucgr.E01075.1.p	-	-	-
Eucgr.E01077.1.p	GO:0005515,GO:0008270,GO:0046872	GO:0005515[protein binding]; GO:0008270[zinc ion binding]; GO:0046872[metal ion binding]	GO:0005515[4.4e-10]; GO:0008270[4.4e-10]; GO:0046872[1.3e-05]
Eucgr.E01078.1.p	GO:0005680,GO:0005515,GO:0008270,GO:0004842,GO:0046872	GO:0005680[anaphase-promoting complex]; GO:0005515[protein binding]; GO:0008270[zinc ion binding]; GO:0004842[ubiquitin-protein transferase activity]; GO:0046872[metal ion binding]	GO:0005680[3e-05]; GO:0005515[5.5e-14]; GO:0008270[5.5e-14]; GO:0004842[3e-05]; GO:0046872[6.9e-10]
Eucgr.E01082.1.p	GO:0016021,GO:0008324,GO:0006812,GO:0055085	GO:0016021[integral component of membrane]; GO:0008324[cation transmembrane transporter activity]; GO:0006812[cation transport]; GO:0055085[transmembrane transport]	GO:0016021[9.6e-48]; GO:0008324[9.6e-48]; GO:0006812[9.6e-48]; GO:0055085[9.6e-48]
Eucgr.E01082.2.p	GO:0016021,GO:0008324,GO:0006812,GO:0055085	GO:0016021[integral component of membrane]; GO:0008324[cation transmembrane transporter activity]; GO:0006812[cation transport]; GO:0055085[transmembrane transport]	GO:0016021[2.6e-22]; GO:0008324[2.6e-22]; GO:0006812[2.6e-22]; GO:0055085[2.6e-22]
Eucgr.E01082.3.p	GO:0016021,GO:0008324,GO:0006812,GO:0055085	GO:0016021[integral component of membrane]; GO:0008324[cation transmembrane transporter activity]; GO:0006812[cation transport]; GO:0055085[transmembrane transport]	GO:0016021[1.6e-14]; GO:0008324[1.6e-14]; GO:0006812[1.6e-14]; GO:0055085[1.6e-14]
Eucgr.E01082.4.p	GO:0016021,GO:0008324,GO:0006812,GO:0055085	GO:0016021[integral component of membrane]; GO:0008324[cation transmembrane transporter activity]; GO:0006812[cation transport]; GO:0055085[transmembrane transport]	GO:0016021[1.6e-14]; GO:0008324[1.6e-14]; GO:0006812[1.6e-14]; GO:0055085[1.6e-14]
Eucgr.E01088.1.p	GO:0016021,GO:0008324,GO:0006812,GO:0055085	GO:0016021[integral component of membrane]; GO:0008324[cation transmembrane transporter activity]; GO:0006812[cation transport]; GO:0055085[transmembrane transport]	GO:0016021[2.8e-48]; GO:0008324[2.8e-48]; GO:0006812[2.8e-48]; GO:0055085[2.8e-48]
Eucgr.E01089.1.p	GO:0016021,GO:0008324,GO:0006812,GO:0055085	GO:0016021[integral component of membrane]; GO:0008324[cation transmembrane transporter activity]; GO:0006812[cation transport]; GO:0055085[transmembrane transport]	GO:0016021[6.1e-49]; GO:0008324[6.1e-49]; GO:0006812[6.1e-49]; GO:0055085[6.1e-49]
Eucgr.E01090.1.p	GO:0016021,GO:0008324,GO:0006812,GO:0055085	GO:0016021[integral component of membrane]; GO:0008324[cation transmembrane transporter activity]; GO:0006812[cation transport]; GO:0055085[transmembrane transport]	GO:0016021[2.1e-48]; GO:0008324[2.1e-48]; GO:0006812[2.1e-48]; GO:0055085[2.1e-48]
Eucgr.E01092.1.p	GO:0008171,GO:0046983	GO:0008171[O-methyltransferase activity]; GO:0046983[protein dimerization activity]	GO:0008171[3.5e-67]; GO:0046983[1.2e-17]
Eucgr.E01092.2.p	GO:0008171,GO:0046983	GO:0008171[O-methyltransferase activity]; GO:0046983[protein dimerization activity]	GO:0008171[1.2e-61]; GO:0046983[3.6e-10]
Eucgr.E01095.1.p	GO:0003677,GO:0006355	GO:0003677[DNA binding]; GO:0006355[regulation of transcription, DNA-templated]	GO:0003677[1.2e-27]; GO:0006355[1.2e-27]
Eucgr.E01095.2.p	GO:0003677,GO:0006355	GO:0003677[DNA binding]; GO:0006355[regulation of transcription, DNA-templated]	GO:0003677[1.1e-27]; GO:0006355[1.1e-27]
Eucgr.E01098.1.p	GO:0016020,GO:0016021	GO:0016020[membrane]; GO:0016021[integral component of membrane]	GO:0016020[5.8e-26]; GO:0016021[5.8e-26]
Eucgr.E01099.1.p	GO:0016491,GO:0055114	GO:0016491[oxidoreductase activity]; GO:0055114[oxidation-reduction process]	GO:0016491[2.5e-18]; GO:0055114[2.5e-18]
Eucgr.E01100.1.p	GO:0015689,GO:0016021,GO:0015098,GO:0055085	GO:0015689[molybdate ion transport]; GO:0016021[integral component of membrane]; GO:0015098[molybdate ion transmembrane transporter activity]; GO:0055085[transmembrane transport]	GO:0015689[4e-32]; GO:0016021[4e-32]; GO:0015098[4e-32]; GO:0055085[6.8e-06]
Eucgr.E01100.2.p	GO:0015689,GO:0016021,GO:0015098,GO:0055085	GO:0015689[molybdate ion transport]; GO:0016021[integral component of membrane]; GO:0015098[molybdate ion transmembrane transporter activity]; GO:0055085[transmembrane transport]	GO:0015689[3.3e-32]; GO:0016021[3.3e-32]; GO:0015098[3.3e-32]; GO:0055085[5.8e-06]
Eucgr.E01101.1.p	GO:0003723	GO:0003723[RNA binding]	GO:0003723[1.7e-12]
Eucgr.E01101.2.p	GO:0003723	GO:0003723[RNA binding]	GO:0003723[1.6e-12]
Eucgr.E01103.1.p	GO:0051287,GO:0055114	GO:0051287[NAD binding]; GO:0055114[oxidation-reduction process]	GO:0051287[1.4e-27]; GO:0055114[1.4e-27]
Eucgr.E01106.1.p	GO:0000166,GO:0004812,GO:0002161,GO:0005524,GO:0006418	GO:0000166[nucleotide binding]; GO:0004812[aminoacyl-tRNA ligase activity]; GO:0002161[aminoacyl-tRNA editing activity]; GO:0005524[ATP binding]; GO:0006418[tRNA aminoacylation for protein translation]	GO:0000166[5.2e-195]; GO:0004812[5.2e-195]; GO:0002161[3.4e-09]; GO:0005524[5.2e-195]; GO:0006418[5.2e-195]
Eucgr.E01107.1.p	GO:0055114	GO:0055114[oxidation-reduction process]	GO:0055114[9.6e-23]
Eucgr.E01110.1.p	GO:0051287,GO:0055114	GO:0051287[NAD binding]; GO:0055114[oxidation-reduction process]	GO:0051287[9.8e-25]; GO:0055114[9.8e-25]
Eucgr.E01110.2.p	GO:0051287,GO:0055114	GO:0051287[NAD binding]; GO:0055114[oxidation-reduction process]	GO:0051287[9.8e-25]; GO:0055114[9.8e-25]
Eucgr.E01111.1.p	-	-	-
Eucgr.E01113.1.p	GO:0005506,GO:0015979,GO:0009055,GO:0020037,GO:0031361	GO:0005506[iron ion binding]; GO:0015979[photosynthesis]; GO:0009055[electron carrier activity]; GO:0020037[heme binding]; GO:0031361[integral component of thylakoid membrane]	GO:0005506[1.6e-45]; GO:0015979[1.6e-45]; GO:0009055[1.6e-45]; GO:0020037[1.6e-45]; GO:0031361[1.6e-45]
Eucgr.E01119.1.p	GO:0051287,GO:0055114	GO:0051287[NAD binding]; GO:0055114[oxidation-reduction process]	GO:0051287[1.6e-24]; GO:0055114[1.6e-24]
Eucgr.E01119.2.p	GO:0051287,GO:0055114	GO:0051287[NAD binding]; GO:0055114[oxidation-reduction process]	GO:0051287[1.5e-24]; GO:0055114[1.5e-24]
Eucgr.E01119.3.p	GO:0051287,GO:0055114	GO:0051287[NAD binding]; GO:0055114[oxidation-reduction process]	GO:0051287[1.5e-24]; GO:0055114[1.5e-24]
Eucgr.E01119.4.p	GO:0051287,GO:0055114	GO:0051287[NAD binding]; GO:0055114[oxidation-reduction process]	GO:0051287[1.5e-24]; GO:0055114[1.5e-24]
Eucgr.E01119.5.p	GO:0051287,GO:0055114	GO:0051287[NAD binding]; GO:0055114[oxidation-reduction process]	GO:0051287[1.5e-24]; GO:0055114[1.5e-24]
Eucgr.E01119.6.p	GO:0051287,GO:0055114	GO:0051287[NAD binding]; GO:0055114[oxidation-reduction process]	GO:0051287[3.7e-05]; GO:0055114[7.2e-25]
Eucgr.E01120.1.p	-	-	-
Eucgr.E01128.1.p	GO:0006468,GO:0004672,GO:0005524	GO:0006468[protein phosphorylation]; GO:0004672[protein kinase activity]; GO:0005524[ATP binding]	GO:0006468[2.7e-38]; GO:0004672[2.7e-38]; GO:0005524[2.7e-38]
Eucgr.E01129.1.p	GO:0006468,GO:0004672,GO:0005524	GO:0006468[protein phosphorylation]; GO:0004672[protein kinase activity]; GO:0005524[ATP binding]	GO:0006468[6.3e-33]; GO:0004672[6.3e-33]; GO:0005524[6.3e-33]
Eucgr.E01131.1.p	GO:0006468,GO:0004672,GO:0005524	GO:0006468[protein phosphorylation]; GO:0004672[protein kinase activity]; GO:0005524[ATP binding]	GO:0006468[3e-37]; GO:0004672[3e-37]; GO:0005524[3e-37]
Eucgr.E01133.1.p	GO:0016021	GO:0016021[integral component of membrane]	GO:0016021[2.2e-96]
Eucgr.E01133.2.p	GO:0016021	GO:0016021[integral component of membrane]	GO:0016021[2.2e-96]
Eucgr.E01134.1.p	GO:0008168,GO:0008152	GO:0008168[methyltransferase activity]; GO:0008152[metabolic process]	GO:0008168[2.6e-231]; GO:0008152[2.6e-231]
Eucgr.E01137.1.p	-	-	-
Eucgr.E01138.1.p	-	-	-
Eucgr.E01145.1.p	GO:0016020,GO:0016021	GO:0016020[membrane]; GO:0016021[integral component of membrane]	GO:0016020[8.7e-29]; GO:0016021[8.7e-29]
Eucgr.E01145.2.p	GO:0016020,GO:0016021	GO:0016020[membrane]; GO:0016021[integral component of membrane]	GO:0016020[8.7e-29]; GO:0016021[8.7e-29]
Eucgr.E01145.3.p	GO:0016020,GO:0016021	GO:0016020[membrane]; GO:0016021[integral component of membrane]	GO:0016020[9.1e-21]; GO:0016021[9.1e-21]
Eucgr.E01147.1.p	-	-	-
Eucgr.E01147.2.p	-	-	-
Eucgr.E01148.1.p	GO:0006468,GO:0004672,GO:0005524	GO:0006468[protein phosphorylation]; GO:0004672[protein kinase activity]; GO:0005524[ATP binding]	GO:0006468[1.7e-37]; GO:0004672[1.7e-37]; GO:0005524[1.7e-37]
Eucgr.E01151.1.p	GO:0016192,GO:0006886,GO:0005515,GO:0030117	GO:0016192[vesicle-mediated transport]; GO:0006886[intracellular protein transport]; GO:0005515[protein binding]; GO:0030117[membrane coat]	GO:0016192[8.3e-80]; GO:0006886[8.3e-80]; GO:0005515[1.1e-05]; GO:0030117[8.3e-80]
Eucgr.E01151.2.p	GO:0016192,GO:0006886,GO:0005515,GO:0030117	GO:0016192[vesicle-mediated transport]; GO:0006886[intracellular protein transport]; GO:0005515[protein binding]; GO:0030117[membrane coat]	GO:0016192[8.3e-80]; GO:0006886[8.3e-80]; GO:0005515[1.1e-05]; GO:0030117[8.3e-80]
Eucgr.E01152.1.p	-	-	-
